기사 제목,기사 링크
"민주 ""尹대통령, 文 전 대통령 향한 '정치 보복'의 칼날 거두어야""",http://www.joseilbo.com/news/news_read.php?uid=463850&class=32&grp=
"'월성원전' '강제북송' 같은 날 대통령기록관 압색…검찰, 文 겨누나(종합)",https://www.news1.kr/articles/4777999
‘어민 북송’ 대통령기록관 압수수색…문재인 청와대 정조준,https://www.hani.co.kr/arti/society/society_general/1055419.html
"검찰, '탈북어민 강제북송' 의혹 대통령기록관 압수수색",http://news.mt.co.kr/mtview.php?no=2022081914052453936
"檢, '탈북 어민 북송 예정' 문자 보낸 前 JSA 경비대대장 소환 조사",http://news.tvchosun.com/site/data/html_dir/2022/08/19/2022081990081.html
"검찰 ""북한주민 2명 송환 예정"" 문자 보낸 前JSA 대대장 조사",https://hankookilbo.com/News/Read/A2022081820090001591?did=NA
"檢, '주민 2명 송환 예정' 문자 보낸 전 JSA 대대장 소환",https://www.news1.kr/articles/4777200
"검찰, '어민북송 문자 보고' JSA 전 대대장 조사",http://www.yonhapnewstv.co.kr/tvscript/AKR20220818157500640/?input=2039m
"검찰, '어민북송 문자보고' JSA 전 대대장 조사",http://www.yonhapnewstv.co.kr/MYH20220818015300038/?input=1825m
"검찰, '어민 북송 예정' 문자 보냈던 JSA 前대대장 소환 조사",https://www.joongang.co.kr/article/25095302
"검찰, '어민 북송 예정' 문자 JSA 전 대대장 소환",https://news.sbs.co.kr/news/endPage.do?news_id=N1006865198&plink=ORI&cooper=NAVER
"검찰, '탈북 어민 북송 참여' 전 JSA 경비대대장 소환",http://www.newstomato.com/ReadNews.aspx?no=1141956&inflow=N
"검찰, '탈북어민 북송예정' 문자보낸 JSA 전 대대장 조사",http://news.mt.co.kr/mtview.php?no=2022081818005139370
"검찰, ‘탈북 어민 북송’ 사건 관여한 전 JSA 대대장 조사",https://news.kbs.co.kr/news/view.do?ncd=5536124&ref=A
"검찰, ""북한 송환예정입니다"" 문자 보낸 JSA 경비 대대장 소환",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4826260
"검찰, ""北송환 예정입니다"" 문자 보낸 JSA 경비 대대장 조사",http://www.newsis.com/view/?id=NISX20220818_0001983262&cID=10201&pID=10200
"검찰, '탈북 어민 강제 북송' 문자 JSA 前대대장 소환",https://www.ajunews.com/view/20220818165142680
"검찰, '탈북어민 강제 북송 참여' 前 JSA 경비대대장 소환",https://news.bbsi.co.kr/news/articleView.html?idxno=3078157
"검찰, '탈북어민 강제북송' 작전 참여한 前 JSA 경비대대장 소환",http://www.fnnews.com/news/202208181647466988
"檢, '탈북어민 강제북송' 작전에 참여 前 JSA 경비대대장 소환",https://view.asiae.co.kr/article/2022081816162783456
"검찰, '어민 북송 예정' 문자 JSA 前대대장 소환",https://www.yna.co.kr/view/AKR20220818081600004?input=1195m
"‘탈북어민 강제 북송’ 수사 검찰, 서호 前통일부 차관 소환조사",http://thepublic.kr/news/newsview.php?ncode=1065589998170101
탈북어민 강제 북송 ‘의혹’ 관련 서호 전 통일부 차관 檢 소환‥‘윗선’ 향...,http://thepublic.kr/news/newsview.php?ncode=1065580205344821
"검찰,'강제북송' 서호 전 통일부 차관 조사…윗선 줄소환 임박",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4824217
‘탈북어민 북송’ 서호 전 통일부 차관 소환 조사,https://news.kmib.co.kr/article/view.asp?arcid=0924259382&code=11131900&cp=nv
"檢, ‘강제북송’ 서호 前 통일차관 피고발인 조사",https://www.donga.com/news/article/all/20220816/114967335/1
"검찰, '강제 북송' 서호 전 통일부 차관 소환",https://www.ytn.co.kr/_ln/0103_202208152229442241
'탈북 어민 강제 북송 의혹' 서호 소환…'윗선' 수사 확대,http://news.tvchosun.com/site/data/html_dir/2022/08/15/2022081590194.html
"검찰, '강제 북송' 서호 전 차관 피고발인 조사",http://www.obsnews.co.kr/news/articleView.html?idxno=1363032
"檢, 서호 前통일차관 불러 조사…‘강제북송’ 키맨들 조사 임박",https://www.donga.com/news/article/all/20220815/114966154/1
서호 前차관 `강제북송` 관련 소환조사,http://www.dt.co.kr/contents.html?article_no=2022081602100219608002&ref=naver
검찰 '강제북송' 서호 전 통일부 차관 피고발인 조사,http://www.yonhapnewstv.co.kr/MYH20220815009800038/?input=1825m
"검찰, '탈북어민 강제북송' 서호 전 통일부 차관 소환",https://www.etoday.co.kr/news/view/2163625
"검찰, '강제 북송' 서호 전 차관 피고발인 조사",http://www.obsnews.co.kr/news/articleView.html?idxno=1363004
"검찰, ‘강제 북송’ 서호 전 통일부 차관 피고발인 조사",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208151657262980051
"검찰, '탈북어민 강제북송 사건' 서호 전 통일부 차관 조사",http://news.tf.co.kr/read/life/1958592.htm
"檢, '강제 북송' 서호 전 통일부 차관 소환 조사",http://news.tvchosun.com/site/data/html_dir/2022/08/15/2022081590147.html
"檢, 추가인력 파견 없이 서해피격·강제북송 수사 막바지 작업",http://www.fnnews.com/news/202208151515327484
"檢, ‘강제 북송’ 서호 전 통일부 차관 피고발인 조사…수사 속도",https://www.joongang.co.kr/article/25094416
"檢, ‘강제북송‘ 서호 전 통일부 차관 소환조사…‘윗선’ 수사 임박",https://www.seoul.co.kr/news/newsView.php?id=20220815500093&wlog_tag3=naver
"검찰, '탈부어민 강제북송 사건' 서호 前 통일차관 소환",http://www.edaily.co.kr/news/newspath.asp?newsid=01692486632427648
檢 '탈북어민 북송' 서호 전 차관 소환…'윗선' 수사 본격화,https://www.nocutnews.co.kr/news/5802082
檢 '탈북어민 강제북송' 서호 전 통일부 차관 피고발인 조사,https://www.news1.kr/articles/4773264
"檢, '탈북어민 강제북송' 서호 前통일부 차관 소환조사",http://www.newsis.com/view/?id=NISX20220815_0001978693&cID=10201&pID=10200
"檢, 탈북어민 강제북송 사건 관련 서호 前 통일부차관 소환",http://news.mk.co.kr/newsRead.php?no=719798&year=2022
"檢, ‘강제북송 의혹’ 서호 前 통일부 차관 소환 조사",http://www.segye.com/content/html/2022/08/15/20220815511177.html?OutUrl=naver
"검찰, '어민 북송' 의혹 서호 전 통일부 차관 조사",http://news.mt.co.kr/mtview.php?no=2022081515205681583
"檢, '탈북어민 강제북송' 서호 전 통일부 차관 피고발인 조사",https://www.ajunews.com/view/20220815132551661
"검찰, '탈북어민 강제 북송' 관련 서호 전 통일부 차관 조사",http://www.upinews.kr/newsView/upi202208150013
"검찰, ‘탈북어민 강제 북송’ 서호 전 통일부 차관 소환···‘윗선’ 수사...",https://www.khan.co.kr/national/court-law/article/202208151444001
‘강제북송 의혹’ 서호 前통일부 차관 소환... 윗선 수사 속도,https://www.chosun.com/national/court_law/2022/08/15/RVWQCRO2FVHEBEU7WOFAU7X7WU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"검찰, ‘어민 북송’ 의혹 서호 전 통일부 차관 조사",https://www.hani.co.kr/arti/society/society_general/1054759.html
"검찰, '탈북어민 강제북송' 서호 전 통일부 차관 소환…윗선 수사 시작",https://www.asiatoday.co.kr/view.php?key=20220815010008649
"檢, ‘탈북어민 강제북송’ 서호 전 통일부 차관 피고발인 조사",http://www.munhwa.com/news/view.html?no=2022081501039910293009
"검찰, ‘강제 북송’ 서호 전 통일부 차관 피고발인 조사",https://news.kbs.co.kr/news/view.do?ncd=5533100&ref=A
"검찰, '강제 북송' 서호 전 통일부 차관 조사",https://imnews.imbc.com/news/2022/society/article/6398279_35673.html
"검찰, '어민 북송' 서호 전 통일부 차관 피고발인 소환 조사",https://news.sbs.co.kr/news/endPage.do?news_id=N1006860512&plink=ORI&cooper=NAVER
"검찰, '강제 북송' 서호 전 통일부 차관 소환",https://www.ytn.co.kr/_ln/0103_202208151349411930
"검찰, '탈북어민 강제 북송' 서호 전 통일부 차관 소환 조사",http://tbs.seoul.kr/news/newsView.do?typ_800=6&idx_800=3476025&seq_800=20468691
"검찰, '강제 북송' 서호 전 통일부 차관 피고발인 조사",https://www.yna.co.kr/view/AKR20220815036500004?input=1195m
"정의용 ""탈북민은 외국인""에 ""엉뚱한 해석""…판례싸움 뜨겁다",https://www.joongang.co.kr/article/25091962
"탈북 어민 북송 사건 검찰 수사, 윤 대통령 뜻대로?",https://www.sisain.co.kr/news/articleView.html?idxno=48098
"북한인권정보센터, 북한종교 아카데미 진행",http://www.cts.tv/news/view?ncate=THMNWS01&dpid=292690
"'탈북어민 강제북송' 의혹 핵심 서훈 귀국... 검찰 ""수사 일정에 따라 조사""",https://hankookilbo.com/News/Read/A2022080112100002334?did=NA
"[통일논단] 북한의 남녀평등권, 실제로 어떤가?",http://www.newscj.com/article/20220731580307
"검찰 ""'강제 북송' 국내법 처벌 가능""…문재인 정부 겨눈다",https://www.etoday.co.kr/news/view/2159005
"北 “김정은, 여성들에게 언제나 제일 좋은 것 안겨줘”",https://www.seoul.co.kr/news/newsView.php?id=20220730500023&wlog_tag3=naver
"북 ""김일성이 봉건적 억압서 여성 해방시켰다"" 칭송",https://news.sbs.co.kr/news/endPage.do?news_id=N1006842400&plink=ORI&cooper=NAVER
"북한, 남녀평등법 76주년에 ""봉건적 억압서 여성 해방시켜""",https://www.yna.co.kr/view/AKR20220730019800504?input=1195m
檢 '강제 북송 사건은 위법' 판단…文 정부 고위 인사 소환 불가피,http://news.mt.co.kr/mtview.php?no=2022072915314056244
"북한인권정보센터 남북사회통합교육원, 북한종교 아카데미 개설",https://news.kmib.co.kr/article/view.asp?arcid=0017324517&code=61221111&cp=nv
"檢 ""귀순 의사 어민, 北 강제송환은 위법""",https://www.hankyung.com/society/article/2022072813091
“전례 없다” 정의용 주장 틀렸나… ‘北 범죄자 재판’ 존재,http://www.segye.com/content/html/2022/07/27/20220727524951.html?OutUrl=naver
"정의용 “전례 없다”던 ‘北 범죄자 재판’, 7년여 전 존재했다",http://www.segye.com/content/html/2022/07/27/20220727521627.html?OutUrl=naver
미국서 귀국한 ‘강제 북송’ 김연철…檢 조만간 소환조사 전망,https://www.seoul.co.kr/news/newsView.php?id=20220727500187&wlog_tag3=naver
"'강제 북송' 수사 속도내나…檢, 전 통일부 장관 소환 방침",https://www.news1.kr/articles/4755275
“흉악범 풀어주자는데 동의할 국민 안 많아”,http://www.munhwa.com/news/view.html?no=2022072701030630323002
"김연철 ""흉악범 풀어주자는 現 정부에 동의할 국민 많지 않아""",https://www.nocutnews.co.kr/news/5793447
김연철 전 통일부 장관 귀국...文 정부 겨냥 검찰수사 탄력 붙나,http://www.newspim.com/news/view/20220727000369
"'탈북어민 북송' 김연철 귀국…""흉악범 석방했어야 했나""",http://news.tf.co.kr/read/life/1954497.htm
‘어민 북송’ 의혹 김연철 전 장관 귀국…“정례적 출국”,https://www.hani.co.kr/arti/society/society_general/1052508.html
"귀국한 김연철 ""흉악범 풀어주는데 동의할 국민 많지 않아""",http://www.newsis.com/view/?id=NISX20220727_0001957681&cID=10201&pID=10200
귀국한 김연철 “흉악범 풀어주자는데 동의할 국민 적어”,https://www.chosun.com/politics/politics_general/2022/07/27/DIAUM2VRHRENNB5BWHXND7YCVY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"김연철 ""'흉악범 풀어주자'는 주장에 동의할 국민 많지 않아""",https://www.news1.kr/articles/?4754773
귀국한 김연철 “16명 살해 흉악범 대한민국서 처벌 가능하겠냐”,https://www.donga.com/news/article/all/20220727/114674774/2
귀국한 김연철 전 장관 “흉악범 풀어주자는 데 동의할 국민 많지 않아”,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202207270923545380017
"김연철 “흉악범 풀어주자는 정부, 동의할 국민 많지 않아”",https://news.kbs.co.kr/news/view.do?ncd=5518924&ref=A
“남조선 가면 북송된다” 탈북포비아 만든 文정부,http://www.skyedaily.com/news/news_view.html?ID=162667
‘강제북송 사건 핵심’ 김연철 귀국… 검찰 소환 임박,https://www.chosun.com/national/court_law/2022/07/26/6TE5Z2ZGYNG33H5FNO5NP6SVDY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"인권단체, '강제 북송' 고발인 의견서 추가 제출",http://www.obsnews.co.kr/news/articleView.html?idxno=1360958
"국제인권연맹·NKDB, '북한 장애인 인권 실태' 의견서 유엔 제출",https://www.news1.kr/articles/?4753605
"안보실 ""북송 관련 인수인계 없었다…놀라울 정도로 자료 없어""",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12067746
[군사대로]'靑습격' 김신조·'KAL폭파' 김현희 북송 안한 이유는?,http://www.newsis.com/view/?id=NISX20220719_0001948575&cID=10301&pID=10300
文정부때 '탈북어민 강제북송 고발' 각하했던 검찰…달라진 이유는,https://www.news1.kr/articles/?4751113
"전문가 ""탈북민 합동신문, 국정원 말고 법무부 맡겨라""",http://www.newsis.com/view/?id=NISX20220722_0001952130&cID=10301&pID=10300
정치권 이슈(Issue)가 된 탈북 어민 강제북송,http://www.domin.co.kr/news/articleView.html?idxno=1389742
"檢, 8개월 전에 '각하'했던 '강제 북송' 판단 바뀐 배경은",http://www.newsis.com/view/?id=NISX20220719_0001948909&cID=10201&pID=10200
정의용 발언과 달리…'北서 발생한 범죄' 韓서 재판한적 있다,https://www.joongang.co.kr/article/25088105
'공교육 대표' 서교연의 2023수시 대비 전략.. '전형별 준비 방법과 의약학계...,http://www.veritas-a.com/news/articleView.html?idxno=422681
"탈북어민 쟁점 '귀순 진정성', 합동신문 보면 알 수 있다",http://www.newsis.com/view/?id=NISX20220718_0001947411&cID=10301&pID=10300
[사설] 탈북 어민 ‘강제 북송’ 공방 멈추고 수사 지켜봐야,https://www.seoul.co.kr/news/newsView.php?id=20220719031016&wlog_tag3=naver
민주당 연일 “어민은 흉악범”… 北인권단체 “진보정당 맞나”,https://www.chosun.com/politics/assembly/2022/07/19/QGOD67Y3SFH7BC7DRMMOZ4QXCI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"검찰, 文 전 대통령 고발건 검토착수…주중 고발인 조사",http://www.newsis.com/view/?id=NISX20220718_0001947426&cID=10201&pID=10200
"한변, 文 전 대통령 살인죄 고발…“탈북어민 강제북송 최종 책임”",http://www.ksmnews.co.kr/default/index_view_page.php?idx=387084&part_idx=7
